Id;Province_State;Country_Region;Date;ConfirmedCases;Fatalities
796;;Armenia;08/03/2020;1.0;0.0
797;;Armenia;09/03/2020;1.0;0.0
798;;Armenia;10/03/2020;1.0;0.0
799;;Armenia;11/03/2020;1.0;0.0
800;;Armenia;12/03/2020;4.0;0.0
801;;Armenia;13/03/2020;8.0;0.0
802;;Armenia;14/03/2020;18.0;0.0
803;;Armenia;15/03/2020;26.0;0.0
804;;Armenia;16/03/2020;52.0;0.0
805;;Armenia;17/03/2020;78.0;0.0
806;;Armenia;18/03/2020;84.0;0.0
807;;Armenia;19/03/2020;115.0;0.0
808;;Armenia;20/03/2020;136.0;0.0
809;;Armenia;21/03/2020;160.0;0.0
810;;Armenia;22/03/2020;194.0;0.0
811;;Armenia;23/03/2020;235.0;0.0
812;;Armenia;24/03/2020;249.0;0.0
813;;Armenia;25/03/2020;265.0;0.0
814;;Armenia;26/03/2020;290.0;1.0
815;;Armenia;27/03/2020;329.0;1.0
816;;Armenia;28/03/2020;407.0;1.0
817;;Armenia;29/03/2020;424.0;3.0
818;;Armenia;30/03/2020;482.0;3.0
819;;Armenia;31/03/2020;532.0;3.0
820;;Armenia;01/04/2020;571.0;4.0
821;;Armenia;02/04/2020;663.0;7.0
822;;Armenia;03/04/2020;736.0;7.0
823;;Armenia;04/04/2020;770.0;7.0
824;;Armenia;05/04/2020;822.0;7.0
825;;Armenia;06/04/2020;833.0;8.0
826;;Armenia;07/04/2020;853.0;8.0
857;Australian Capital Territory;Australia;22/01/2020;0.0;0.0
858;Australian Capital Territory;Australia;23/01/2020;0.0;0.0
859;Australian Capital Territory;Australia;24/01/2020;0.0;0.0
860;Australian Capital Territory;Australia;25/01/2020;0.0;0.0
861;Australian Capital Territory;Australia;26/01/2020;0.0;0.0
862;Australian Capital Territory;Australia;27/01/2020;0.0;0.0
863;Australian Capital Territory;Australia;28/01/2020;0.0;0.0
864;Australian Capital Territory;Australia;29/01/2020;0.0;0.0
865;Australian Capital Territory;Australia;30/01/2020;0.0;0.0
866;Australian Capital Territory;Australia;31/01/2020;0.0;0.0
867;Australian Capital Territory;Australia;01/02/2020;0.0;0.0
868;Australian Capital Territory;Australia;02/02/2020;0.0;0.0
869;Australian Capital Territory;Australia;03/02/2020;0.0;0.0
870;Australian Capital Territory;Australia;04/02/2020;0.0;0.0
871;Australian Capital Territory;Australia;05/02/2020;0.0;0.0
872;Australian Capital Territory;Australia;06/02/2020;0.0;0.0
873;Australian Capital Territory;Australia;07/02/2020;0.0;0.0
874;Australian Capital Territory;Australia;08/02/2020;0.0;0.0
875;Australian Capital Territory;Australia;09/02/2020;0.0;0.0
876;Australian Capital Territory;Australia;10/02/2020;0.0;0.0
877;Australian Capital Territory;Australia;11/02/2020;0.0;0.0
878;Australian Capital Territory;Australia;12/02/2020;0.0;0.0
879;Australian Capital Territory;Australia;13/02/2020;0.0;0.0
880;Australian Capital Territory;Australia;14/02/2020;0.0;0.0
881;Australian Capital Territory;Australia;15/02/2020;0.0;0.0
882;Australian Capital Territory;Australia;16/02/2020;0.0;0.0
883;Australian Capital Territory;Australia;17/02/2020;0.0;0.0
884;Australian Capital Territory;Australia;18/02/2020;0.0;0.0
885;Australian Capital Territory;Australia;19/02/2020;0.0;0.0
886;Australian Capital Territory;Australia;20/02/2020;0.0;0.0
887;Australian Capital Territory;Australia;21/02/2020;0.0;0.0
888;Australian Capital Territory;Australia;22/02/2020;0.0;0.0
889;Australian Capital Territory;Australia;23/02/2020;0.0;0.0
890;Australian Capital Territory;Australia;24/02/2020;0.0;0.0
891;Australian Capital Territory;Australia;25/02/2020;0.0;0.0
892;Australian Capital Territory;Australia;26/02/2020;0.0;0.0
893;Australian Capital Territory;Australia;27/02/2020;0.0;0.0
894;Australian Capital Territory;Australia;28/02/2020;0.0;0.0
895;Australian Capital Territory;Australia;29/02/2020;0.0;0.0
896;Australian Capital Territory;Australia;01/03/2020;0.0;0.0
897;Australian Capital Territory;Australia;02/03/2020;0.0;0.0
898;Australian Capital Territory;Australia;03/03/2020;0.0;0.0
899;Australian Capital Territory;Australia;04/03/2020;0.0;0.0
900;Australian Capital Territory;Australia;05/03/2020;0.0;0.0
901;Australian Capital Territory;Australia;06/03/2020;0.0;0.0
902;Australian Capital Territory;Australia;07/03/2020;0.0;0.0
903;Australian Capital Territory;Australia;08/03/2020;0.0;0.0
904;Australian Capital Territory;Australia;09/03/2020;0.0;0.0
905;Australian Capital Territory;Australia;10/03/2020;0.0;0.0
906;Australian Capital Territory;Australia;11/03/2020;0.0;0.0
907;Australian Capital Territory;Australia;12/03/2020;0.0;0.0
908;Australian Capital Territory;Australia;13/03/2020;1.0;0.0
909;Australian Capital Territory;Australia;14/03/2020;1.0;0.0
910;Australian Capital Territory;Australia;15/03/2020;1.0;0.0
911;Australian Capital Territory;Australia;16/03/2020;2.0;0.0
912;Australian Capital Territory;Australia;17/03/2020;2.0;0.0
913;Australian Capital Territory;Australia;18/03/2020;3.0;0.0
914;Australian Capital Territory;Australia;19/03/2020;4.0;0.0
915;Australian Capital Territory;Australia;20/03/2020;6.0;0.0
916;Australian Capital Territory;Australia;21/03/2020;9.0;0.0
917;Australian Capital Territory;Australia;22/03/2020;19.0;0.0
918;Australian Capital Territory;Australia;23/03/2020;32.0;0.0
919;Australian Capital Territory;Australia;24/03/2020;39.0;0.0
920;Australian Capital Territory;Australia;25/03/2020;39.0;0.0
921;Australian Capital Territory;Australia;26/03/2020;53.0;0.0
922;Australian Capital Territory;Australia;27/03/2020;62.0;0.0
923;Australian Capital Territory;Australia;28/03/2020;71.0;0.0
924;Australian Capital Territory;Australia;29/03/2020;77.0;0.0
925;Australian Capital Territory;Australia;30/03/2020;78.0;1.0
926;Australian Capital Territory;Australia;31/03/2020;80.0;1.0
927;Australian Capital Territory;Australia;01/04/2020;84.0;1.0
928;Australian Capital Territory;Australia;02/04/2020;87.0;1.0
929;Australian Capital Territory;Australia;03/04/2020;91.0;1.0
930;Australian Capital Territory;Australia;04/04/2020;93.0;2.0
931;Australian Capital Territory;Australia;05/04/2020;96.0;2.0
932;Australian Capital Territory;Australia;06/04/2020;96.0;2.0
933;Australian Capital Territory;Australia;07/04/2020;96.0;2.0
964;New South Wales;Australia;22/01/2020;0.0;0.0
965;New South Wales;Australia;23/01/2020;0.0;0.0
966;New South Wales;Australia;24/01/2020;0.0;0.0
967;New South Wales;Australia;25/01/2020;0.0;0.0
968;New South Wales;Australia;26/01/2020;3.0;0.0
969;New South Wales;Australia;27/01/2020;4.0;0.0
970;New South Wales;Australia;28/01/2020;4.0;0.0
971;New South Wales;Australia;29/01/2020;4.0;0.0
972;New South Wales;Australia;30/01/2020;4.0;0.0
973;New South Wales;Australia;31/01/2020;4.0;0.0
974;New South Wales;Australia;01/02/2020;4.0;0.0
975;New South Wales;Australia;02/02/2020;4.0;0.0
976;New South Wales;Australia;03/02/2020;4.0;0.0
977;New South Wales;Australia;04/02/2020;4.0;0.0
978;New South Wales;Australia;05/02/2020;4.0;0.0
979;New South Wales;Australia;06/02/2020;4.0;0.0
980;New South Wales;Australia;07/02/2020;4.0;0.0
981;New South Wales;Australia;08/02/2020;4.0;0.0
982;New South Wales;Australia;09/02/2020;4.0;0.0
983;New South Wales;Australia;10/02/2020;4.0;0.0
984;New South Wales;Australia;11/02/2020;4.0;0.0
985;New South Wales;Australia;12/02/2020;4.0;0.0
986;New South Wales;Australia;13/02/2020;4.0;0.0
987;New South Wales;Australia;14/02/2020;4.0;0.0
988;New South Wales;Australia;15/02/2020;4.0;0.0
989;New South Wales;Australia;16/02/2020;4.0;0.0
990;New South Wales;Australia;17/02/2020;4.0;0.0
991;New South Wales;Australia;18/02/2020;4.0;0.0
992;New South Wales;Australia;19/02/2020;4.0;0.0
993;New South Wales;Australia;20/02/2020;4.0;0.0
994;New South Wales;Australia;21/02/2020;4.0;0.0
995;New South Wales;Australia;22/02/2020;4.0;0.0
996;New South Wales;Australia;23/02/2020;4.0;0.0
997;New South Wales;Australia;24/02/2020;4.0;0.0
998;New South Wales;Australia;25/02/2020;4.0;0.0
999;New South Wales;Australia;26/02/2020;4.0;0.0
1000;New South Wales;Australia;27/02/2020;4.0;0.0
1001;New South Wales;Australia;28/02/2020;4.0;0.0
1002;New South Wales;Australia;29/02/2020;4.0;0.0
1003;New South Wales;Australia;01/03/2020;6.0;0.0
1004;New South Wales;Australia;02/03/2020;6.0;0.0
1005;New South Wales;Australia;03/03/2020;13.0;0.0
1006;New South Wales;Australia;04/03/2020;22.0;1.0
1007;New South Wales;Australia;05/03/2020;22.0;1.0
1008;New South Wales;Australia;06/03/2020;26.0;1.0
1009;New South Wales;Australia;07/03/2020;28.0;1.0
1010;New South Wales;Australia;08/03/2020;38.0;2.0
1011;New South Wales;Australia;09/03/2020;48.0;2.0
1012;New South Wales;Australia;10/03/2020;55.0;2.0
1013;New South Wales;Australia;11/03/2020;65.0;2.0
1014;New South Wales;Australia;12/03/2020;65.0;2.0
1015;New South Wales;Australia;13/03/2020;92.0;2.0
1016;New South Wales;Australia;14/03/2020;112.0;2.0
1017;New South Wales;Australia;15/03/2020;134.0;2.0
1018;New South Wales;Australia;16/03/2020;171.0;2.0
1019;New South Wales;Australia;17/03/2020;210.0;4.0
1020;New South Wales;Australia;18/03/2020;267.0;5.0
1021;New South Wales;Australia;19/03/2020;307.0;5.0
1022;New South Wales;Australia;20/03/2020;353.0;6.0
1023;New South Wales;Australia;21/03/2020;436.0;6.0
1024;New South Wales;Australia;22/03/2020;669.0;6.0
1025;New South Wales;Australia;23/03/2020;669.0;6.0
1026;New South Wales;Australia;24/03/2020;818.0;7.0
1027;New South Wales;Australia;25/03/2020;1029.0;7.0
1028;New South Wales;Australia;26/03/2020;1219.0;7.0
1029;New South Wales;Australia;27/03/2020;1405.0;7.0
1030;New South Wales;Australia;28/03/2020;1617.0;8.0
1031;New South Wales;Australia;29/03/2020;1791.0;8.0
1032;New South Wales;Australia;30/03/2020;2032.0;8.0
1033;New South Wales;Australia;31/03/2020;2032.0;8.0
1034;New South Wales;Australia;01/04/2020;2182.0;9.0
1035;New South Wales;Australia;02/04/2020;2298.0;10.0
1036;New South Wales;Australia;03/04/2020;2389.0;12.0
1037;New South Wales;Australia;04/04/2020;2493.0;12.0
1038;New South Wales;Australia;05/04/2020;2580.0;16.0
1039;New South Wales;Australia;06/04/2020;2637.0;18.0
1040;New South Wales;Australia;07/04/2020;2686.0;21.0
1071;Northern Territory;Australia;22/01/2020;0.0;0.0
1072;Northern Territory;Australia;23/01/2020;0.0;0.0
1073;Northern Territory;Australia;24/01/2020;0.0;0.0
1074;Northern Territory;Australia;25/01/2020;0.0;0.0
1075;Northern Territory;Australia;26/01/2020;0.0;0.0
1076;Northern Territory;Australia;27/01/2020;0.0;0.0
1077;Northern Territory;Australia;28/01/2020;0.0;0.0
1078;Northern Territory;Australia;29/01/2020;0.0;0.0
1079;Northern Territory;Australia;30/01/2020;0.0;0.0
1080;Northern Territory;Australia;31/01/2020;0.0;0.0
1081;Northern Territory;Australia;01/02/2020;0.0;0.0
1082;Northern Territory;Australia;02/02/2020;0.0;0.0
1083;Northern Territory;Australia;03/02/2020;0.0;0.0
1084;Northern Territory;Australia;04/02/2020;0.0;0.0
1085;Northern Territory;Australia;05/02/2020;0.0;0.0
1086;Northern Territory;Australia;06/02/2020;0.0;0.0
1087;Northern Territory;Australia;07/02/2020;0.0;0.0
1088;Northern Territory;Australia;08/02/2020;0.0;0.0
1089;Northern Territory;Australia;09/02/2020;0.0;0.0
1090;Northern Territory;Australia;10/02/2020;0.0;0.0
1091;Northern Territory;Australia;11/02/2020;0.0;0.0
1092;Northern Territory;Australia;12/02/2020;0.0;0.0
1093;Northern Territory;Australia;13/02/2020;0.0;0.0
1094;Northern Territory;Australia;14/02/2020;0.0;0.0
1095;Northern Territory;Australia;15/02/2020;0.0;0.0
1096;Northern Territory;Australia;16/02/2020;0.0;0.0
1097;Northern Territory;Australia;17/02/2020;0.0;0.0
1098;Northern Territory;Australia;18/02/2020;0.0;0.0
1099;Northern Territory;Australia;19/02/2020;0.0;0.0
1100;Northern Territory;Australia;20/02/2020;0.0;0.0
1101;Northern Territory;Australia;21/02/2020;0.0;0.0
1102;Northern Territory;Australia;22/02/2020;0.0;0.0
1103;Northern Territory;Australia;23/02/2020;0.0;0.0
1104;Northern Territory;Australia;24/02/2020;0.0;0.0
1105;Northern Territory;Australia;25/02/2020;0.0;0.0
1106;Northern Territory;Australia;26/02/2020;0.0;0.0
1107;Northern Territory;Australia;27/02/2020;0.0;0.0
1108;Northern Territory;Australia;28/02/2020;0.0;0.0
1109;Northern Territory;Australia;29/02/2020;0.0;0.0
1110;Northern Territory;Australia;01/03/2020;0.0;0.0
1111;Northern Territory;Australia;02/03/2020;0.0;0.0
1112;Northern Territory;Australia;03/03/2020;0.0;0.0
1113;Northern Territory;Australia;04/03/2020;1.0;0.0
1114;Northern Territory;Australia;05/03/2020;1.0;0.0
1115;Northern Territory;Australia;06/03/2020;0.0;0.0
1116;Northern Territory;Australia;07/03/2020;0.0;0.0
1117;Northern Territory;Australia;08/03/2020;0.0;0.0
1118;Northern Territory;Australia;09/03/2020;0.0;0.0
1119;Northern Territory;Australia;10/03/2020;1.0;0.0
1120;Northern Territory;Australia;11/03/2020;1.0;0.0
1121;Northern Territory;Australia;12/03/2020;1.0;0.0
1122;Northern Territory;Australia;13/03/2020;1.0;0.0
1123;Northern Territory;Australia;14/03/2020;1.0;0.0
1124;Northern Territory;Australia;15/03/2020;1.0;0.0
1125;Northern Territory;Australia;16/03/2020;1.0;0.0
1126;Northern Territory;Australia;17/03/2020;1.0;0.0
1127;Northern Territory;Australia;18/03/2020;1.0;0.0
1128;Northern Territory;Australia;19/03/2020;1.0;0.0
1129;Northern Territory;Australia;20/03/2020;3.0;0.0
1130;Northern Territory;Australia;21/03/2020;3.0;0.0
1131;Northern Territory;Australia;22/03/2020;5.0;0.0
1132;Northern Territory;Australia;23/03/2020;5.0;0.0
1133;Northern Territory;Australia;24/03/2020;6.0;0.0
1134;Northern Territory;Australia;25/03/2020;6.0;0.0
1135;Northern Territory;Australia;26/03/2020;12.0;0.0
1136;Northern Territory;Australia;27/03/2020;12.0;0.0
1137;Northern Territory;Australia;28/03/2020;15.0;0.0
1138;Northern Territory;Australia;29/03/2020;15.0;0.0
1139;Northern Territory;Australia;30/03/2020;15.0;0.0
1140;Northern Territory;Australia;31/03/2020;17.0;0.0
1141;Northern Territory;Australia;01/04/2020;19.0;0.0
1142;Northern Territory;Australia;02/04/2020;21.0;0.0
1143;Northern Territory;Australia;03/04/2020;22.0;0.0
1144;Northern Territory;Australia;04/04/2020;26.0;0.0
1145;Northern Territory;Australia;05/04/2020;27.0;0.0
1146;Northern Territory;Australia;06/04/2020;28.0;0.0
1147;Northern Territory;Australia;07/04/2020;28.0;0.0
1178;Queensland;Australia;22/01/2020;0.0;0.0
1179;Queensland;Australia;23/01/2020;0.0;0.0
1180;Queensland;Australia;24/01/2020;0.0;0.0
1181;Queensland;Australia;25/01/2020;0.0;0.0
1182;Queensland;Australia;26/01/2020;0.0;0.0
1183;Queensland;Australia;27/01/2020;0.0;0.0
1184;Queensland;Australia;28/01/2020;0.0;0.0
1185;Queensland;Australia;29/01/2020;1.0;0.0
1186;Queensland;Australia;30/01/2020;3.0;0.0
1187;Queensland;Australia;31/01/2020;2.0;0.0
1188;Queensland;Australia;01/02/2020;3.0;0.0
1189;Queensland;Australia;02/02/2020;2.0;0.0
1190;Queensland;Australia;03/02/2020;2.0;0.0
1191;Queensland;Australia;04/02/2020;3.0;0.0
1192;Queensland;Australia;05/02/2020;3.0;0.0
1193;Queensland;Australia;06/02/2020;4.0;0.0
1194;Queensland;Australia;07/02/2020;5.0;0.0
1195;Queensland;Australia;08/02/2020;5.0;0.0
1196;Queensland;Australia;09/02/2020;5.0;0.0
1197;Queensland;Australia;10/02/2020;5.0;0.0
1198;Queensland;Australia;11/02/2020;5.0;0.0
1199;Queensland;Australia;12/02/2020;5.0;0.0
1200;Queensland;Australia;13/02/2020;5.0;0.0
1201;Queensland;Australia;14/02/2020;5.0;0.0
1202;Queensland;Australia;15/02/2020;5.0;0.0
1203;Queensland;Australia;16/02/2020;5.0;0.0
1204;Queensland;Australia;17/02/2020;5.0;0.0
1205;Queensland;Australia;18/02/2020;5.0;0.0
1206;Queensland;Australia;19/02/2020;5.0;0.0
1207;Queensland;Australia;20/02/2020;5.0;0.0
1208;Queensland;Australia;21/02/2020;5.0;0.0
1209;Queensland;Australia;22/02/2020;5.0;0.0
1210;Queensland;Australia;23/02/2020;5.0;0.0
1211;Queensland;Australia;24/02/2020;5.0;0.0
1212;Queensland;Australia;25/02/2020;5.0;0.0
1213;Queensland;Australia;26/02/2020;5.0;0.0
1214;Queensland;Australia;27/02/2020;5.0;0.0
1215;Queensland;Australia;28/02/2020;5.0;0.0
1216;Queensland;Australia;29/02/2020;9.0;0.0
1217;Queensland;Australia;01/03/2020;9.0;0.0
1218;Queensland;Australia;02/03/2020;9.0;0.0
1219;Queensland;Australia;03/03/2020;11.0;0.0
1220;Queensland;Australia;04/03/2020;11.0;0.0
1221;Queensland;Australia;05/03/2020;13.0;0.0
1222;Queensland;Australia;06/03/2020;13.0;0.0
1223;Queensland;Australia;07/03/2020;13.0;0.0
1224;Queensland;Australia;08/03/2020;15.0;0.0
1225;Queensland;Australia;09/03/2020;15.0;0.0
1226;Queensland;Australia;10/03/2020;18.0;0.0
1227;Queensland;Australia;11/03/2020;20.0;0.0
1228;Queensland;Australia;12/03/2020;20.0;0.0
1229;Queensland;Australia;13/03/2020;35.0;0.0
1230;Queensland;Australia;14/03/2020;46.0;0.0
1231;Queensland;Australia;15/03/2020;61.0;0.0
1232;Queensland;Australia;16/03/2020;68.0;0.0
1233;Queensland;Australia;17/03/2020;78.0;0.0
1234;Queensland;Australia;18/03/2020;94.0;0.0
1235;Queensland;Australia;19/03/2020;144.0;0.0
1236;Queensland;Australia;20/03/2020;184.0;0.0
1237;Queensland;Australia;21/03/2020;221.0;0.0
1238;Queensland;Australia;22/03/2020;259.0;0.0
1239;Queensland;Australia;23/03/2020;319.0;0.0
1240;Queensland;Australia;24/03/2020;397.0;0.0
1241;Queensland;Australia;25/03/2020;443.0;0.0
1242;Queensland;Australia;26/03/2020;493.0;1.0
1243;Queensland;Australia;27/03/2020;555.0;1.0
1244;Queensland;Australia;28/03/2020;625.0;1.0
1245;Queensland;Australia;29/03/2020;656.0;2.0
1246;Queensland;Australia;30/03/2020;689.0;2.0
1247;Queensland;Australia;31/03/2020;743.0;2.0
1248;Queensland;Australia;01/04/2020;781.0;2.0
1249;Queensland;Australia;02/04/2020;835.0;4.0
1250;Queensland;Australia;03/04/2020;873.0;4.0
1251;Queensland;Australia;04/04/2020;900.0;4.0
1252;Queensland;Australia;05/04/2020;907.0;4.0
1253;Queensland;Australia;06/04/2020;921.0;4.0
1254;Queensland;Australia;07/04/2020;934.0;4.0
1285;South Australia;Australia;22/01/2020;0.0;0.0
1286;South Australia;Australia;23/01/2020;0.0;0.0
1287;South Australia;Australia;24/01/2020;0.0;0.0
1288;South Australia;Australia;25/01/2020;0.0;0.0
1289;South Australia;Australia;26/01/2020;0.0;0.0
1290;South Australia;Australia;27/01/2020;0.0;0.0
1291;South Australia;Australia;28/01/2020;0.0;0.0
1292;South Australia;Australia;29/01/2020;0.0;0.0
1293;South Australia;Australia;30/01/2020;0.0;0.0
1294;South Australia;Australia;31/01/2020;0.0;0.0
1295;South Australia;Australia;01/02/2020;1.0;0.0
1296;South Australia;Australia;02/02/2020;2.0;0.0
1297;South Australia;Australia;03/02/2020;2.0;0.0
1298;South Australia;Australia;04/02/2020;2.0;0.0
1299;South Australia;Australia;05/02/2020;2.0;0.0
1300;South Australia;Australia;06/02/2020;2.0;0.0
1301;South Australia;Australia;07/02/2020;2.0;0.0
1302;South Australia;Australia;08/02/2020;2.0;0.0
1303;South Australia;Australia;09/02/2020;2.0;0.0
1304;South Australia;Australia;10/02/2020;2.0;0.0
1305;South Australia;Australia;11/02/2020;2.0;0.0
1306;South Australia;Australia;12/02/2020;2.0;0.0
1307;South Australia;Australia;13/02/2020;2.0;0.0
1308;South Australia;Australia;14/02/2020;2.0;0.0
1309;South Australia;Australia;15/02/2020;2.0;0.0
1310;South Australia;Australia;16/02/2020;2.0;0.0
1311;South Australia;Australia;17/02/2020;2.0;0.0
1312;South Australia;Australia;18/02/2020;2.0;0.0
1313;South Australia;Australia;19/02/2020;2.0;0.0
1314;South Australia;Australia;20/02/2020;2.0;0.0
1315;South Australia;Australia;21/02/2020;2.0;0.0
1316;South Australia;Australia;22/02/2020;2.0;0.0
1317;South Australia;Australia;23/02/2020;2.0;0.0
1318;South Australia;Australia;24/02/2020;2.0;0.0
1319;South Australia;Australia;25/02/2020;2.0;0.0
1320;South Australia;Australia;26/02/2020;2.0;0.0
1321;South Australia;Australia;27/02/2020;2.0;0.0
1322;South Australia;Australia;28/02/2020;2.0;0.0
1323;South Australia;Australia;29/02/2020;3.0;0.0
1324;South Australia;Australia;01/03/2020;3.0;0.0
1325;South Australia;Australia;02/03/2020;3.0;0.0
1326;South Australia;Australia;03/03/2020;3.0;0.0
1327;South Australia;Australia;04/03/2020;5.0;0.0
1328;South Australia;Australia;05/03/2020;5.0;0.0
1329;South Australia;Australia;06/03/2020;7.0;0.0
1330;South Australia;Australia;07/03/2020;7.0;0.0
1331;South Australia;Australia;08/03/2020;7.0;0.0
1332;South Australia;Australia;09/03/2020;7.0;0.0
1333;South Australia;Australia;10/03/2020;7.0;0.0
1334;South Australia;Australia;11/03/2020;9.0;0.0
1335;South Australia;Australia;12/03/2020;9.0;0.0
1336;South Australia;Australia;13/03/2020;16.0;0.0
1337;South Australia;Australia;14/03/2020;19.0;0.0
1338;South Australia;Australia;15/03/2020;20.0;0.0
1339;South Australia;Australia;16/03/2020;29.0;0.0
1340;South Australia;Australia;17/03/2020;29.0;0.0
1341;South Australia;Australia;18/03/2020;37.0;0.0
1342;South Australia;Australia;19/03/2020;42.0;0.0
1343;South Australia;Australia;20/03/2020;50.0;0.0
1344;South Australia;Australia;21/03/2020;67.0;0.0
1345;South Australia;Australia;22/03/2020;100.0;0.0
1346;South Australia;Australia;23/03/2020;134.0;0.0
1347;South Australia;Australia;24/03/2020;170.0;0.0
1348;South Australia;Australia;25/03/2020;170.0;0.0
1349;South Australia;Australia;26/03/2020;235.0;0.0
1350;South Australia;Australia;27/03/2020;257.0;0.0
1351;South Australia;Australia;28/03/2020;287.0;0.0
1352;South Australia;Australia;29/03/2020;299.0;0.0
1353;South Australia;Australia;30/03/2020;305.0;0.0
1354;South Australia;Australia;31/03/2020;337.0;0.0
1355;South Australia;Australia;01/04/2020;367.0;0.0
1356;South Australia;Australia;02/04/2020;367.0;0.0
1357;South Australia;Australia;03/04/2020;396.0;0.0
1358;South Australia;Australia;04/04/2020;407.0;0.0
1359;South Australia;Australia;05/04/2020;407.0;0.0
1360;South Australia;Australia;06/04/2020;411.0;0.0
1361;South Australia;Australia;07/04/2020;411.0;1.0
1392;Tasmania;Australia;22/01/2020;0.0;0.0
1393;Tasmania;Australia;23/01/2020;0.0;0.0
1394;Tasmania;Australia;24/01/2020;0.0;0.0
1395;Tasmania;Australia;25/01/2020;0.0;0.0
1396;Tasmania;Australia;26/01/2020;0.0;0.0
1397;Tasmania;Australia;27/01/2020;0.0;0.0
1398;Tasmania;Australia;28/01/2020;0.0;0.0
1399;Tasmania;Australia;29/01/2020;0.0;0.0
1400;Tasmania;Australia;30/01/2020;0.0;0.0
1401;Tasmania;Australia;31/01/2020;0.0;0.0
1402;Tasmania;Australia;01/02/2020;0.0;0.0
1403;Tasmania;Australia;02/02/2020;0.0;0.0
1404;Tasmania;Australia;03/02/2020;0.0;0.0
1405;Tasmania;Australia;04/02/2020;0.0;0.0
1406;Tasmania;Australia;05/02/2020;0.0;0.0
1407;Tasmania;Australia;06/02/2020;0.0;0.0
1408;Tasmania;Australia;07/02/2020;0.0;0.0
1409;Tasmania;Australia;08/02/2020;0.0;0.0
1410;Tasmania;Australia;09/02/2020;0.0;0.0
1411;Tasmania;Australia;10/02/2020;0.0;0.0
1412;Tasmania;Australia;11/02/2020;0.0;0.0
1413;Tasmania;Australia;12/02/2020;0.0;0.0
1414;Tasmania;Australia;13/02/2020;0.0;0.0
1415;Tasmania;Australia;14/02/2020;0.0;0.0
1416;Tasmania;Australia;15/02/2020;0.0;0.0
1417;Tasmania;Australia;16/02/2020;0.0;0.0
1418;Tasmania;Australia;17/02/2020;0.0;0.0
1419;Tasmania;Australia;18/02/2020;0.0;0.0
1420;Tasmania;Australia;19/02/2020;0.0;0.0
1421;Tasmania;Australia;20/02/2020;0.0;0.0
1422;Tasmania;Australia;21/02/2020;0.0;0.0
1423;Tasmania;Australia;22/02/2020;0.0;0.0
1424;Tasmania;Australia;23/02/2020;0.0;0.0
1425;Tasmania;Australia;24/02/2020;0.0;0.0
1426;Tasmania;Australia;25/02/2020;0.0;0.0
1427;Tasmania;Australia;26/02/2020;0.0;0.0
1428;Tasmania;Australia;27/02/2020;0.0;0.0
1429;Tasmania;Australia;28/02/2020;0.0;0.0
1430;Tasmania;Australia;29/02/2020;0.0;0.0
1431;Tasmania;Australia;01/03/2020;0.0;0.0
1432;Tasmania;Australia;02/03/2020;1.0;0.0
1433;Tasmania;Australia;03/03/2020;1.0;0.0
1434;Tasmania;Australia;04/03/2020;1.0;0.0
1435;Tasmania;Australia;05/03/2020;1.0;0.0
1436;Tasmania;Australia;06/03/2020;1.0;0.0
1437;Tasmania;Australia;07/03/2020;1.0;0.0
1438;Tasmania;Australia;08/03/2020;2.0;0.0
1439;Tasmania;Australia;09/03/2020;2.0;0.0
1440;Tasmania;Australia;10/03/2020;2.0;0.0
1441;Tasmania;Australia;11/03/2020;3.0;0.0
1442;Tasmania;Australia;12/03/2020;3.0;0.0
1443;Tasmania;Australia;13/03/2020;5.0;0.0
1444;Tasmania;Australia;14/03/2020;5.0;0.0
1445;Tasmania;Australia;15/03/2020;6.0;0.0
1446;Tasmania;Australia;16/03/2020;7.0;0.0
1447;Tasmania;Australia;17/03/2020;7.0;0.0
